OrderID,OrderDate,ShipDate,ShipMode,CustomerID,ProductID,OrderCostPrice,OrderSellingPrice
327,2021/08/30,2021/09/01,First Class,,TEC-PH-10003645,233,291
328,2021/08/30,2021/09/01,First Class,PO-18850,OFF-ST-10000675,38,54
329,2021/08/30,2021/09/01,First Class,PO-18850,FUR-CH-10003312,393,787
330,2021/08/30,2021/09/01,First Class,PO-18850,OFF-LA-10001074,90,100
331,2021/08/30,2021/09/01,First Class,PO-18850,OFF-BI-10001524,19,38
332,2021/04/25,2021/04/29,Second Class,JL-15850,TEC-PH-10004614,50,83
333,2021/04/25,2021/04/29,Second Class,JL-15850,OFF-BI-10001153,19,21
334,2021/04/25,2021/04/29,Second Class,JL-15850,OFF-BI-10001982,3,5
335,2020/09/01,2020/09/04,Second Class,DB-13615,OFF-BI-10001922,3,5
336,2020/09/01,2020/09/04,Second Class,DB-13615,TEC-CO-10001449,864,960
337,2020/09/01,2020/09/04,Second Class,DB-13615,OFF-BI-10004140,9,14
338,2019/07/12,2019/07/17,Standard Class,AC-10420,OFF-BI-10003314,5,8
339,2019/07/12,2019/07/17,Standard Class,AC-10420,FUR-TA-10004575,489,698
340,2020/06/22,2020/06/26,Second Class,KL-16645,OFF-FA-10000490,4,5
341,2019/04/13,2019/04/17,Second Class,JD-15895,OFF-AR-10000122,13,18
342,2019/04/13,2019/04/17,Second Class,JD-15895,OFF-BI-10003656,408,510
343,2019/04/13,2019/04/17,Second Class,JD-15895,OFF-FA-10002780,25,31
344,2019/04/13,2019/04/17,Second Class,JD-15895,TEC-PH-10000702,65,72
345,2020/12/20,2020/12/24,Standard Class,CS-12130,OFF-ST-10000107,80,89
346,2022/06/15,2022/06/19,Standard Class,CC-12550,TEC-PH-10002293,29,48
347,2022/07/08,2022/07/12,Standard Class,TD-20995,OFF-AR-10004027,7,8
348,2022/07/08,2022/07/12,Standard Class,TD-20995,OFF-PA-10000249,15,25
349,2022/07/08,2022/07/12,Standard Class,TD-20995,OFF-AR-10001374,6,13
350,2021/09/01,2021/09/03,First Class,AB-10060,TEC-AC-10000290,6,7
351,2021/09/01,2021/09/03,First Class,AB-10060,OFF-PA-10001970,17,25
352,2021/09/01,2021/09/03,First Class,AB-10060,OFF-BI-10002160,3,3
353,2021/09/01,2021/09/03,First Class,AB-10060,OFF-PA-10001970,39,49
354,2021/09/01,2021/09/03,First Class,AB-10060,OFF-BI-10004995,3484,4355
355,2021/04/08,2021/04/13,Standard Class,JL-15505,FUR-BO-10002268,194,389
356,2021/04/08,2021/04/13,Standard Class,JL-15505,OFF-EN-10001137,4,8
357,2021/04/08,2021/04/13,Standard Class,JL-15505,OFF-AR-10002399,14,17
358,2021/04/08,2021/04/13,Standard Class,JL-15505,OFF-PA-10002713,17,34
359,2021/04/23,2021/04/28,Standard Class,HK-14890,OFF-PA-10002666,18,36
360,2022/03/08,2022/03/11,First Class,VB-21745,OFF-AP-10001124,518,648
361,2022/03/08,2022/03/11,First Class,VB-21745,OFF-LA-10001158,17,21
362,2022/09/25,2022/10/01,Standard Class,KW-16435,OFF-LA-10001158,10,21
363,2022/09/25,2022/10/01,Standard Class,KW-16435,FUR-CH-10000785,391,489
364,2022/09/25,2022/10/01,Standard Class,KW-16435,OFF-AR-10003732,4,6
365,2022/09/25,2022/10/01,Standard Class,KW-16435,FUR-FU-10000023,28,47
366,2019/09/24,2019/09/29,Standard Class,JD-16060,OFF-ST-10001713,127,212
367,2021/10/21,2021/10/21,Same Day,MK-17905,OFF-BI-10002412,16,23
368,2021/10/21,2021/10/21,Same Day,MK-17905,OFF-SU-10001225,6,7
369,2021/10/21,2021/10/21,Same Day,MK-17905,OFF-ST-10002406,63,105
370,2021/10/21,2021/10/21,Same Day,MK-17905,FUR-BO-10002545,835,1044
371,2022/05/29,2022/06/04,Standard Class,GT-14755,OFF-PA-10002036,16,26
372,2022/05/29,2022/06/04,Standard Class,GT-14755,OFF-ST-10002205,43,53
373,2019/07/23,2019/07/27,Standard Class,AG-10900,OFF-BI-10001982,7,8
374,2019/07/23,2019/07/27,Standard Class,AG-10900,TEC-AC-10003911,819,1024
375,2019/07/23,2019/07/27,Standard Class,AG-10900,OFF-AR-10000658,6,9
376,2019/07/23,2019/07/27,Standard Class,AG-10900,TEC-AC-10002076,287,479
377,2021/09/28,2021/10/01,First Class,MM-18280,OFF-PA-10003039,50,99
378,2022/08/27,2022/09/01,Standard Class,AR-10405,FUR-TA-10004915,1042,1488
379,2020/04/28,2020/05/05,Standard Class,RA-19915,OFF-AP-10000696,6,9
380,2020/04/28,2020/05/05,Standard Class,RA-19915,OFF-ST-10003327,12,24
381,2020/04/28,2020/05/05,Standard Class,RA-19915,OFF-BI-10000309,6,12
382,2021/10/28,2021/10/29,First Class,AS-10285,OFF-PA-10004734,25,51
383,2021/10/28,2021/10/29,First Class,AS-10285,OFF-BI-10002225,45,50
384,2020/06/26,2020/06/29,Second Class,LA-16780,TEC-AC-10004708,38,42
385,2020/11/27,2020/12/02,Standard Class,DO-13435,FUR-TA-10000617,300,375
386,2020/11/27,2020/12/02,Standard Class,DO-13435,TEC-AC-10002335,42,84
387,2020/12/03,2020/12/07,Standard Class,DK-13225,TEC-MA-10001681,289,482
388,2020/12/03,2020/12/07,Standard Class,DK-13225,FUR-FU-10001935,2,3
389,2019/11/24,2019/11/26,First Class,NG-18430,OFF-AR-10004757,2,3
390,2022/12/11,2022/12/15,Standard Class,MV-18190,OFF-BI-10000050,16,23
391,2022/12/11,2022/12/15,Standard Class,MV-18190,TEC-AC-10001998,20,40
392,2019/09/21,2019/09/23,Second Class,JG-15115,TEC-PH-10003012,123,246
393,2019/09/21,2019/09/23,Second Class,JG-15115,TEC-CO-10002313,1440,1800
394,2019/06/07,2019/06/10,Second Class,BP-11095,OFF-BI-10003982,10,12
395,2022/06/30,2022/07/05,Standard Class,VP-21730,OFF-BI-10004492,53,76
396,2022/10/17,2022/10/19,Second Class,SS-20140,OFF-ST-10000798,45,50
397,2022/10/17,2022/10/19,Second Class,SS-20140,OFF-PA-10002552,6,13
398,2020/10/31,2020/11/04,Standard Class,HP-14815,OFF-SU-10002573,35,70
399,2021/09/08,2021/09/10,Second Class,AG-10675,OFF-ST-10001580,32,36
400,2021/09/08,2021/09/10,Second Class,AG-10675,FUR-BO-10004834,1677,2396
401,2021/09/08,2021/09/10,Second Class,AG-10675,OFF-ST-10000934,105,131
402,2021/09/08,2021/09/10,Second Class,AG-10675,TEC-AC-10000158,29,58
403,2019/12/24,2019/12/26,First Class,LF-17185,OFF-PA-10001947,5,10
404,2019/04/16,2019/04/20,Standard Class,SP-20650,OFF-AR-10003478,20,39
405,2022/12/24,2022/12/29,Standard Class,RF-19840,OFF-AP-10004249,29,36
406,2022/12/08,2022/12/12,Standard Class,KH-16510,TEC-AC-10000158,144,180
407,2022/12/08,2022/12/12,Standard Class,KH-16510,TEC-CO-10004115,1080,1200
408,2022/12/08,2022/12/12,Standard Class,KH-16510,OFF-PA-10003724,16,27
409,2022/12/08,2022/12/12,Standard Class,KH-16510,FUR-TA-10002041,502,1004
410,2022/12/08,2022/12/12,Standard Class,KH-16510,OFF-PA-10002893,9,10
411,2022/12/08,2022/12/12,Standard Class,KH-16510,OFF-LA-10003766,26,28
412,2022/12/08,2022/12/12,Standard Class,KH-16510,OFF-PA-10001970,28,56
413,2022/12/08,2022/12/12,Standard Class,KH-16510,FUR-BO-10001972,1203,1337
414,2022/12/08,2022/12/12,Standard Class,KH-16510,FUR-CH-10003956,68,114
415,2022/11/03,2022/11/07,Standard Class,KC-16675,OFF-PA-10000157,98,140
416,2022/11/03,2022/11/07,Standard Class,KC-16675,FUR-CH-10001891,154,307
417,2022/06/24,2022/06/28,Standard Class,CJ-12010,OFF-AR-10004344,67,96
418,2021/04/14,2021/04/18,Standard Class,PB-19150,FUR-CH-10004886,192,384
419,2022/11/06,2022/11/10,Standard Class,VB-21745,OFF-PA-10003845,5,6
420,2022/03/04,2022/03/09,Standard Class,SP-20860,OFF-AR-10001573,6,9
421,2022/03/04,2022/03/09,Standard Class,SP-20860,OFF-EN-10000483,11,15
422,2019/06/22,2019/06/25,First Class,JE-15745,TEC-AC-10004114,177,197
423,2022/10/19,2022/10/23,Standard Class,MP-17965,FUR-FU-10004712,51,57
424,2022/10/19,2022/10/23,Standard Class,MP-17965,OFF-ST-10000918,16,33
425,2022/08/21,2022/08/23,Second Class,NF-18385,FUR-CH-10000015,693,866
426,2022/11/23,2022/11/26,Second Class,JM-15265,FUR-FU-10003347,23,28
427,2022/11/23,2022/11/26,Second Class,JM-15265,OFF-BI-10001543,202,288
428,2019/09/12,2019/09/13,First Class,SD-20485,TEC-MA-10000029,49,70
429,2022/10/01,2022/10/08,Standard Class,KH-16630,OFF-AR-10000369,5,7
430,2021/04/15,2021/04/21,Standard Class,RB-19795,OFF-BI-10004584,95,190
431,2021/04/15,2021/04/21,Standard Class,RB-19795,TEC-AC-10004659,0,
432,2021/04/15,2021/04/21,Standard Class,RB-19795,TEC-AC-10004659,0,
433,2021/04/15,2021/04/21,Standard Class,RB-19795,OFF-ST-10000617,2,5
434,2021/06/06,2021/06/07,First Class,DB-13060,OFF-ST-10003306,643,714
435,2019/12/19,2019/12/25,Standard Class,MK-18160,OFF-BI-10000773,4,5
436,2019/12/19,2019/12/25,Standard Class,MK-18160,TEC-AC-10002600,149,248
437,2021/06/12,2021/06/14,Second Class,PO-19180,TEC-MA-10002937,806,1008
438,2021/06/12,2021/06/14,Second Class,PO-19180,OFF-PA-10001970,188,313
439,2022/09/15,2022/09/19,Standard Class,BB-11545,OFF-PA-10002230,29,32
440,2022/01/20,2022/01/23,Second Class,CV-12805,FUR-CH-10003396,125,208
441,2021/09/05,2021/09/07,Second Class,PK-19075,FUR-FU-10000246,6,12
442,2021/09/05,2021/09/07,Second Class,PK-19075,OFF-ST-10000060,175,195
443,2021/09/05,2021/09/07,Second Class,PK-19075,OFF-ST-10003058,43,71
444,2021/09/05,2021/09/07,Second Class,PK-19075,OFF-PA-10002222,55,91
445,2021/09/05,2021/09/07,Second Class,PK-19075,FUR-CH-10002372,170,243
446,2021/09/05,2021/09/07,Second Class,PK-19075,OFF-LA-10001317,18,22
447,2022/03/20,2022/03/25,Second Class,TB-21595,FUR-FU-10000206,3,3
448,2021/04/01,2021/04/03,Second Class,RB-19360,OFF-AR-10000588,42,60
449,2021/04/01,2021/04/03,Second Class,RB-19360,OFF-ST-10001469,97,162
450,2021/04/01,2021/04/03,Second Class,RB-19360,OFF-AR-10001953,237,264
451,2021/04/01,2021/04/03,Second Class,RB-19360,OFF-AR-10003156,21,30
452,2021/04/01,2021/04/03,Second Class,RB-19360,OFF-AR-10004974,9,10
453,2021/04/01,2021/04/03,Second Class,RB-19360,TEC-PH-10002365,28,35
454,2022/10/20,2022/10/24,Standard Class,EB-13705,FUR-TA-10001539,171,284
455,2022/10/20,2022/10/24,Standard Class,EB-13705,OFF-ST-10000142,399,665
456,2021/12/13,2021/12/17,Standard Class,KH-16630,TEC-AC-10001772,45,64
457,2019/02/12,2019/02/18,Standard Class,SC-20095,FUR-CH-10000225,78,130
458,2021/09/26,2021/10/01,Standard Class,NF-18385,FUR-CH-10002331,523,748
459,2021/09/26,2021/10/01,Standard Class,NF-18385,OFF-EN-10001415,6,9
460,2020/12/15,2020/12/22,Standard Class,JH-15985,OFF-AP-10002472,73,104
461,2020/12/15,2020/12/22,Standard Class,JH-15985,TEC-AC-10004571,720,900
462,2020/12/15,2020/12/22,Standard Class,JH-15985,OFF-BI-10001098,31,51
463,2021/04/22,2021/04/29,Standard Class,TN-21040,FUR-FU-10000023,16,24
464,2021/04/22,2021/04/29,Standard Class,TN-21040,FUR-TA-10001889,891,1273
465,2021/04/22,2021/04/29,Standard Class,TN-21040,OFF-BI-10000315,14,28
466,2021/04/22,2021/04/29,Standard Class,TN-21040,OFF-SU-10003505,148,185
467,2021/04/22,2021/04/29,Standard Class,TN-21040,OFF-AP-10002578,70,78
468,2020/01/17,2020/01/24,Standard Class,JS-15940,FUR-FU-10002918,178,255
469,2022/03/31,2022/04/04,Standard Class,DS-13180,FUR-BO-10002824,103,205
470,2021/12/16,2021/12/20,Second Class,CC-12670,OFF-BI-10002194,3,5
471,2020/12/20,2020/12/24,Standard Class,MH-17785,OFF-PA-10004071,39,55
472,2019/11/09,2019/11/11,Second Class,JP-15520,OFF-ST-10002743,239,341
473,2019/11/09,2019/11/11,Second Class,JP-15520,FUR-BO-10001601,178,223
474,2019/11/09,2019/11/11,Second Class,JP-15520,TEC-PH-10002680,563,704
475,2019/11/09,2019/11/11,Second Class,JP-15520,OFF-ST-10001321,74,93
476,2019/11/09,2019/11/11,Second Class,JP-15520,OFF-PA-10001509,56,63
477,2019/11/09,2019/11/11,Second Class,JP-15520,OFF-PA-10003465,47,95
478,2021/07/12,2021/07/19,Standard Class,KH-16690,TEC-PH-10000149,48,96
479,2021/10/27,2021/11/02,Standard Class,JE-15475,FUR-FU-10002671,24,40
480,2021/06/26,2021/07/02,Standard Class,JG-15805,OFF-AR-10003045,13,15
481,2021/06/26,2021/07/02,Standard Class,JG-15805,OFF-ST-10000689,634,704
482,2019/10/06,2019/10/10,Standard Class,XP-21865,TEC-AC-10001445,8,9
483,2019/07/22,2019/07/27,Standard Class,EM-14065,OFF-AR-10002053,4,6
484,2019/07/22,2019/07/27,Standard Class,EM-14065,TEC-AC-10002567,128,160
485,2022/06/10,2022/06/13,First Class,MT-18070,OFF-LA-10003923,18,30
486,2022/06/10,2022/06/13,First Class,MT-18070,FUR-BO-10001337,360,514
487,2022/06/10,2022/06/13,First Class,MT-18070,TEC-PH-10001924,140,280
488,2019/10/29,2019/10/31,First Class,SA-20830,TEC-PH-10001363,2189,2736
489,2019/06/09,2019/06/13,Second Class,CW-11905,TEC-PH-10000376,6,8
490,2019/06/09,2019/06/13,Second Class,CW-11905,TEC-AC-10000303,58,64
491,2019/06/09,2019/06/13,Second Class,CW-11905,OFF-AR-10001953,56,70
492,2019/09/14,2019/09/19,Standard Class,AJ-10960,OFF-ST-10001809,225,449
493,2019/09/14,2019/09/19,Standard Class,AJ-10960,OFF-EN-10003845,9,11
494,2021/05/09,2021/05/14,Standard Class,SS-20590,TEC-AC-10000991,66,94
495,2021/03/18,2021/03/21,Second Class,RO-19780,FUR-TA-10001857,114,190
496,2020/12/27,2020/12/31,Standard Class,MD-17350,OFF-EN-10001434,84,105
497,2021/07/25,2021/07/31,Standard Class,SC-20095,OFF-BI-10002498,96,120
498,2021/07/25,2021/07/31,Standard Class,SC-20095,FUR-FU-10004864,153,256
499,2021/07/25,2021/07/31,Standard Class,SC-20095,FUR-CH-10002602,193,242
500,2021/07/25,2021/07/31,Standard Class,SC-20095,FUR-FU-10000073,35,69
501,2021/05/30,2021/06/04,Standard Class,MY-17380,OFF-BI-10001670,11,23
502,2021/05/30,2021/06/04,Standard Class,MY-17380,OFF-BI-10001658,10,15
503,2021/05/30,2021/06/04,Standard Class,MY-17380,FUR-CH-10001215,721,802
504,2021/05/30,2021/06/04,Standard Class,MY-17380,OFF-BI-10000831,1,2
505,2021/05/30,2021/06/04,Standard Class,MY-17380,OFF-PA-10000357,30,33
506,2022/11/12,2022/11/15,Second Class,EB-13705,OFF-BI-10003274,11,16
507,2020/03/16,2020/03/22,Standard Class,CM-12385,OFF-AR-10001662,1,3
508,2020/03/16,2020/03/22,Standard Class,CM-12385,OFF-AR-10003856,7,8
509,2020/03/16,2020/03/22,Standard Class,CM-12385,OFF-ST-10001228,37,47
510,2020/03/16,2020/03/22,Standard Class,CM-12385,OFF-BI-10003527,4448,6355
511,2022/11/26,2022/11/27,First Class,LS-17245,FUR-FU-10001290,76,126
512,2022/11/26,2022/11/27,First Class,LS-17245,TEC-AC-10002399,34,38
513,2021/10/20,2021/10/23,First Class,LF-17185,OFF-AR-10002053,5,7
514,2022/12/21,2022/12/25,Standard Class,BN-11515,OFF-AR-10003811,6,7
515,2022/12/21,2022/12/25,Standard Class,BN-11515,OFF-AR-10001246,4,6
516,2022/01/22,2022/01/27,Standard Class,AD-10180,TEC-CO-10003236,2700,3000
517,2022/01/22,2022/01/27,Standard Class,AD-10180,OFF-ST-10004507,26,51
518,2022/01/22,2022/01/27,Standard Class,AD-10180,OFF-PA-10001667,6,12
519,2022/01/22,2022/01/27,Standard Class,AD-10180,OFF-ST-10004459,788,1126
520,2020/03/22,2020/03/26,Standard Class,DB-13210,TEC-AC-10000171,17,18
521,2020/03/22,2020/03/26,Standard Class,DB-13210,OFF-ST-10000736,117,130
522,2020/03/22,2020/03/26,Standard Class,DB-13210,OFF-BI-10000285,10,14
523,2022/01/23,2022/01/25,First Class,MC-17605,FUR-TA-10001857,127,211
524,2021/05/21,2021/05/23,First Class,LH-17155,TEC-PH-10003555,28,55
525,2021/05/21,2021/05/23,First Class,LH-17155,TEC-AC-10003832,40,66
526,2020/12/26,2021/01/02,Standard Class,BD-11605,OFF-FA-10002815,16,22
527,2022/10/21,2022/10/26,Standard Class,PH-18790,FUR-CH-10003379,342,684
528,2022/10/21,2022/10/26,Standard Class,PH-18790,FUR-FU-10001756,41,46
529,2020/09/03,2020/09/07,Standard Class,MG-18145,OFF-ST-10004963,25,36
530,2020/09/03,2020/09/07,Standard Class,MG-18145,OFF-SU-10002881,466,666
531,2020/09/03,2020/09/07,Standard Class,MG-18145,OFF-EN-10001335,26,53
532,2020/11/07,2020/11/09,Second Class,KB-16240,FUR-CH-10000595,95,191
533,2022/09/07,2022/09/11,Standard Class,JC-15340,FUR-FU-10000448,34,48
534,2021/05/29,2021/06/01,Second Class,RL-19615,TEC-PH-10000984,490,980
535,2021/05/29,2021/06/01,Second Class,RL-19615,OFF-BI-10002557,18,23
536,2021/07/10,2021/07/16,Standard Class,AA-10375,OFF-ST-10001325,8,17
537,2022/09/03,2022/09/08,Second Class,EP-13915,OFF-BI-10002429,38,43
538,2020/12/03,2020/12/08,Standard Class,MP-17470,OFF-BI-10004528,8,11
539,2020/12/07,2020/12/11,Standard Class,DK-12985,OFF-AP-10001271,107,153
540,2020/12/07,2020/12/11,Standard Class,DK-12985,FUR-CH-10002647,199,284
541,2019/02/01,2019/02/03,First Class,BD-11500,TEC-AC-10001432,234,469
542,2021/07/14,2021/07/17,First Class,ES-14080,TEC-PH-10002262,190,381
543,2020/12/18,2020/12/23,Standard Class,LM-17065,OFF-ST-10001809,517,647
544,2019/05/11,2019/05/16,Standard Class,PG-18895,TEC-AC-10001465,52,58
545,2019/05/11,2019/05/16,Standard Class,PG-18895,TEC-PH-10002597,91,101
546,2019/05/11,2019/05/16,Standard Class,PG-18895,FUR-FU-10000723,40,66
547,2022/11/19,2022/11/22,First Class,AS-10135,OFF-BI-10000404,21,41
548,2022/11/19,2022/11/22,First Class,AS-10135,OFF-PA-10002986,9,13
549,2020/11/15,2020/11/17,Second Class,DK-13225,OFF-ST-10000604,225,250
550,2020/11/15,2020/11/17,Second Class,DK-13225,OFF-BI-10004738,9,11
551,2020/11/15,2020/11/17,Second Class,DK-13225,OFF-SU-10001935,6,9
552,2021/04/15,2021/04/17,Second Class,BD-11320,FUR-CH-10002024,897,1122
553,2022/09/11,2022/09/12,First Class,RC-19960,FUR-FU-10003039,31,35
554,2022/11/24,2022/11/28,Standard Class,GT-14710,OFF-FA-10004248,5,11
555,2022/06/29,2022/07/03,Second Class,DK-13225,OFF-ST-10001780,1166,1296
556,2019/03/03,2019/03/07,Second Class,AJ-10945,OFF-AR-10003560,14,19
557,2021/06/10,2021/06/15,Standard Class,OT-18730,OFF-LA-10001297,19,21
558,2021/06/10,2021/06/15,Standard Class,OT-18730,FUR-TA-10004256,668,1336
559,2021/06/10,2021/06/15,Standard Class,OT-18730,OFF-PA-10003441,16,32
560,2022/11/20,2022/11/22,Second Class,LP-17080,FUR-FU-10003347,30,43
561,2022/11/20,2022/11/22,Second Class,LP-17080,OFF-BI-10000069,67,84
562,2019/09/14,2019/09/18,Second Class,CA-12775,OFF-AP-10003914,7,13
563,2019/09/14,2019/09/18,Second Class,CA-12775,FUR-FU-10004020,9,13
564,2020/12/07,2020/12/09,First Class,JF-15490,OFF-FA-10003467,2,4
565,2020/12/07,2020/12/09,First Class,JF-15490,OFF-LA-10000634,2,3
566,2022/12/07,2022/12/10,First Class,FP-14320,TEC-PH-10002496,262,374
567,2022/10/01,2022/10/08,Standard Class,EB-13840,OFF-PA-10004530,46,92
568,2022/10/01,2022/10/08,Standard Class,EB-13840,OFF-BI-10001107,57,81
569,2022/10/01,2022/10/08,Standard Class,EB-13840,OFF-PA-10004451,14,19
570,2022/10/01,2022/10/08,Standard Class,EB-13840,FUR-CH-10004997,271,451
571,2022/12/28,2023/01/04,Standard Class,JF-15415,OFF-LA-10001297,51,72
572,2022/12/28,2023/01/04,Standard Class,JF-15415,OFF-FA-10000585,13,14
573,2022/12/28,2023/01/04,Standard Class,JF-15415,OFF-BI-10001922,30,33
574,2022/12/28,2023/01/04,Standard Class,JF-15415,TEC-PH-10000347,7,15
575,2021/11/03,2021/11/07,Standard Class,SF-20200,OFF-AR-10003394,7,9
576,2020/09/18,2020/09/22,Second Class,TG-21640,OFF-PA-10004530,113,161
577,2020/09/18,2020/09/22,Second Class,TG-21640,OFF-PA-10001450,10,20
578,2020/09/18,2020/09/22,Second Class,TG-21640,OFF-SU-10001574,7,7
579,2022/07/20,2022/07/26,Standard Class,CS-11950,OFF-ST-10002974,35,70
580,2022/07/20,2022/07/26,Standard Class,CS-11950,FUR-FU-10001475,4,9
581,2020/09/10,2020/09/14,Standard Class,CC-12145,OFF-SU-10004498,46,52
582,2022/12/01,2022/12/05,Standard Class,DV-13465,TEC-PH-10004977,329,470
583,2022/12/01,2022/12/05,Standard Class,DV-13465,TEC-PH-10000586,63,106
584,2022/12/01,2022/12/05,Standard Class,DV-13465,OFF-AP-10000358,28,31
585,2022/12/01,2022/12/05,Standard Class,DV-13465,OFF-BI-10002764,5,7
586,2022/12/01,2022/12/05,Standard Class,DV-13465,TEC-PH-10001254,366,406
587,2020/07/03,2020/07/09,Standard Class,BD-11725,FUR-CH-10003956,64,71
588,2020/07/03,2020/07/09,Standard Class,BD-11725,OFF-LA-10003930,265,295
589,2021/03/20,2021/03/24,Standard Class,ZC-21910,TEC-PH-10003800,76,85
590,2021/03/20,2021/03/24,Standard Class,ZC-21910,OFF-PA-10002005,17,21
591,2021/03/20,2021/03/24,Standard Class,ZC-21910,OFF-BI-10002498,13,17
592,2021/03/20,2021/03/24,Standard Class,ZC-21910,OFF-PA-10004101,5,10
593,2019/01/09,2019/01/13,Standard Class,MS-17830,OFF-AR-10004078,6,9
594,2019/01/09,2019/01/13,Standard Class,MS-17830,TEC-AC-10001266,28,31
595,2019/08/08,2019/08/15,Standard Class,LR-16915,OFF-AP-10004708,69,76
596,2019/08/08,2019/08/15,Standard Class,LR-16915,TEC-CO-10004115,960,1200
597,2019/08/08,2019/08/15,Standard Class,LR-16915,TEC-PH-10002398,268,446
598,2019/08/08,2019/08/15,Standard Class,LR-16915,FUR-FU-10001979,197,328
599,2021/07/14,2021/07/16,First Class,TP-21130,OFF-SU-10004115,8,12
600,2021/07/16,2021/07/21,Standard Class,CK-12205,TEC-PH-10001425,86,144
601,2021/07/16,2021/07/21,Standard Class,CK-12205,TEC-PH-10003963,247,494
602,2021/07/16,2021/07/21,Standard Class,CK-12205,OFF-SU-10001574,3,6
603,2019/03/15,2019/03/19,Standard Class,AS-10240,OFF-ST-10001490,114,143
604,2019/03/15,2019/03/19,Standard Class,AS-10240,FUR-FU-10001756,27,46
605,2019/03/15,2019/03/19,Standard Class,AS-10240,OFF-BI-10000773,6,7
606,2019/03/15,2019/03/19,Standard Class,AS-10240,OFF-BI-10001543,35,43
607,2019/03/15,2019/03/19,Standard Class,AS-10240,OFF-PA-10002120,106,132
608,2019/05/23,2019/05/27,Standard Class,AR-10510,OFF-BI-10000848,2,3
609,2019/05/23,2019/05/27,Standard Class,AR-10510,OFF-AR-10001246,13,21
610,2019/05/23,2019/05/27,Standard Class,AR-10510,TEC-PH-10003092,44,55
611,2021/04/28,2021/05/01,First Class,NB-18655,TEC-PH-10003012,222,370
612,2021/04/28,2021/05/01,First Class,NB-18655,OFF-LA-10004345,8,16
613,2021/09/11,2021/09/13,Second Class,GD-14590,OFF-PA-10001204,5,8
614,2021/09/11,2021/09/13,Second Class,GD-14590,TEC-PH-10004667,364,729
615,2022/11/14,2022/11/17,Second Class,CK-12595,TEC-PH-10000011,96,120
616,2022/11/14,2022/11/17,Second Class,CK-12595,OFF-BI-10002949,3,4
617,2022/08/18,2022/08/23,Second Class,NG-18355,FUR-FU-10003849,24,40
618,2022/08/18,2022/08/23,Second Class,NG-18355,FUR-FU-10000010,6,10
619,2022/08/18,2022/08/23,Second Class,NG-18355,OFF-BI-10002824,54,107
620,2022/08/18,2022/08/23,Second Class,NG-18355,TEC-PH-10002538,30,38
621,2022/08/18,2022/08/23,Second Class,NG-18355,FUR-FU-10000521,70,88
622,2019/12/26,2019/12/31,Standard Class,CA-12265,OFF-BI-10002103,6,9
